17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
17,19;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
20;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
21;Private;9,10;Never-married;*;White;Female;United-States;<=50K
